State,County,City,Neighborhood,Link,Similar Google Neighborhood,Google Place ID
CA,Santa Clara,Saratoga,Saratoga Hills,https://nextdoor.com/neighborhood/saratogahillsca--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Saratoga Oaks,https://nextdoor.com/neighborhood/saratogaoakshoa--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Saratoga Parkside,https://nextdoor.com/neighborhood/saratogaparkside--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Saratoga Sunnyvale,https://nextdoor.com/neighborhood/saratogasunnyvale--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Saratoga Village,https://nextdoor.com/neighborhood/saratogavillage--saratoga--ca/,Saratoga,ChIJqT9-TMRKjoARzFYL1IfICIM
CA,Santa Clara,Saratoga,Saratoga Woods,https://nextdoor.com/neighborhood/saratogawoods--saratoga--ca/,Saratoga Woods,ChIJQyMCUK1KjoARTapFRRE-xu4
CA,Santa Clara,Saratoga,Shadow Oaks,https://nextdoor.com/neighborhood/shadowoakssaratoga--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Upper & Middle Bohlman Road,https://nextdoor.com/neighborhood/uppermiddlebohlmanroad--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Village Green,https://nextdoor.com/neighborhood/villagegreensca--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Vineyards of Saratoga,https://nextdoor.com/neighborhood/vineyardsofsaratoga--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,West Valley,https://nextdoor.com/neighborhood/westvalley--saratoga--ca/,None,None
CA,Santa Clara,Stanford,Stanford Campus,https://nextdoor.com/neighborhood/stanfordcampus--stanford--ca/,None,None
CA,Santa Clara,Los Altos Hills,Aric Weston-Zone 32,https://nextdoor.com/neighborhood/aricwestonzone32--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Border Hill Rd-Zone 45,https://nextdoor.com/neighborhood/lahcfdz45--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Country Club-Zone 36,https://nextdoor.com/neighborhood/lahcfdz36--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Country Club-Zone 39,https://nextdoor.com/neighborhood/lahcfdz39--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Country Club-Zone 42,https://nextdoor.com/neighborhood/lahcfdz42--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,LAH Saddle Mountain-Zone 2,https://nextdoor.com/neighborhood/lahsaddlemountainz2--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills Town Hall Circle,https://nextdoor.com/neighborhood/losaltoshillstownhallcircle--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 10,https://nextdoor.com/neighborhood/lahcfdz10--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 11,https://nextdoor.com/neighborhood/lahcfdz11--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 12,https://nextdoor.com/neighborhood/lahcfdz12--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 13,https://nextdoor.com/neighborhood/lahcfdz13--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 14,https://nextdoor.com/neighborhood/lahcfdz14--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 15,https://nextdoor.com/neighborhood/lahcfdz15--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 16,https://nextdoor.com/neighborhood/lahcfdz16--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 17,https://nextdoor.com/neighborhood/lahcfdz17--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 18,https://nextdoor.com/neighborhood/lahcfdz18--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 19,https://nextdoor.com/neighborhood/lahcfdz19--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 21,https://nextdoor.com/neighborhood/lahcfdz21--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 22,https://nextdoor.com/neighborhood/lahcfdz22--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 24,https://nextdoor.com/neighborhood/lahcfdz24--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 3,https://nextdoor.com/neighborhood/lahcfdz3--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 4,https://nextdoor.com/neighborhood/lahcfdz4--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 5,https://nextdoor.com/neighborhood/lahcfdz5--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 6,https://nextdoor.com/neighborhood/lahcfdz6--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 7,https://nextdoor.com/neighborhood/lahcfdz7--los-altos-hills--ca/,Los Altos Hills,ChIJBQIVpgaxj4ARplGWMqUk0yo
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 8,https://nextdoor.com/neighborhood/lahcfdz8--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zone 9,https://nextdoor.com/neighborhood/lahcfdz9--los-altos-hills--ca/,Los Altos Hills,ChIJBQIVpgaxj4ARplGWMqUk0yo
CA,Santa Clara,Los Altos Hills,Los Altos Hills-Zones 20 & 56,https://nextdoor.com/neighborhood/lahcfdz2056--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Loyola/Country Club-Zone 37,https://nextdoor.com/neighborhood/lahcfdz37--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Loyola/Country Club-Zone 38,https://nextdoor.com/neighborhood/lahcfdz38--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Loyola/Country Club-Zone 40,https://nextdoor.com/neighborhood/lahcfdz40--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Loyola/Country Club-Zone 41,https://nextdoor.com/neighborhood/lahcfdz41--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Loyola/Country Club-Zone 43,https://nextdoor.com/neighborhood/lahcfdz43--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Manuella-Miranda/Zones 33-34,https://nextdoor.com/neighborhood/lahcfdz33-34--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Page Mill Estates-Zone 1,https://nextdoor.com/neighborhood/pagemillestatesz1--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Robleda Creek - Zone 23,https://nextdoor.com/neighborhood/robledacreekzone23--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Robleda Creek-Zones 23/24/28,https://nextdoor.com/neighborhood/robledacreek--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,Upper Page Mill,https://nextdoor.com/neighborhood/upperpagemill--los-altos-hills--ca/,None,None
CA,Santa Clara,Los Altos Hills,West Mora Drive/Zones 47-48,https://nextdoor.com/neighborhood/westmoradrive--los-altos-hills--ca/,None,None
CA,Santa Clara,San Martin,Hayes Valley,https://nextdoor.com/neighborhood/hayesvalley--san-martin--ca/,None,None
CA,Santa Clara,San Martin,San Martin,https://nextdoor.com/neighborhood/sanmartin--san-martin--ca/,San Martin,ChIJL692uhPgkYARQ9iy45oRcDg
